wiki,rev_id
en,967003588
en,937929270
en,930783600
en,937927456
en,966983690
en,929306432
en,966888731
en,966482525
en,930768000
en,937886950
en,963560650
en,936985582
en,936972609
en,936971777
en,936863125
en,930204425
en,936271372
en,930198192
en,929896583
en,962980620
en,962931669
en,962929355
en,930194778
en,959759899
en,937009474
en,937012524
en,937013146
en,963519595
en,963516600
en,963436641
en,963296662
en,963273833
en,929885945
en,963241138
en,963197441
en,963118140
en,963100280
en,929892341
en,937012976
en,936259994
en,930168188
en,959759298
en,959667435
en,959667626
en,959667552
en,959667174
en,959669076
en,959669771
en,959670648
en,930044746
en,930044163
en,936280204
en,936283232
en,936283240
en,930041382
en,936280496
en,936280733
en,936280136
en,930166316
en,962925648
en,929897466
en,962925003
en,930095628
en,930093701
en,936271900
en,936279196
en,959758398
en,930091790
en,962703589
en,930090361
en,936279680
en,936285214
en,929878309
en,936246228
en,937017368
en,959665604
en,937017076
en,936250911
en,959666412
en,937016803
en,930221647
en,937015785
en,930220828
en,937015982
en,937016075
en,937015960
en,937015364
en,937017158
en,936248956
en,937017787
en,936246608
en,963610824
en,937018314
en,936247287
en,937018462
en,937018469
en,937017839
en,937017704
en,936248193
en,937017943
en,937017476
en,937017493
en,936248301
en,937015162
en,930220588
en,937014917
en,937014482
en,937013977
en,929757341
en,930210877
en,937014069
en,937013124
en,937013329
en,929758908
en,929759831
en,929761233
en,963587372
en,929849348
en,937014735
en,937014605
en,937015062
en,930219943
en,930218646
en,936258417
en,937015735
en,937015589
en,930217757
en,930215774
en,937015393
en,937015716
en,937015189
en,936259163
en,930215330
en,937015150
en,929865945
en,962543460
en,961767323
en,961648038
en,961645326
en,936574986
en,936508229
en,936506629
en,961301859
en,936505657
en,959744297
en,959743934
en,959746211
en,961306896
en,936500572
en,936498674
en,936593931
en,936595356
en,936602875
en,959743293
en,961723440
en,929917819
en,929919781
en,929937744
en,936669030
en,959743608
en,961697950
en,959749238
en,961653348
en,929945125
en,929938456
en,936602355
en,936496566
en,936480395
en,936435900
en,936433808
en,936432349
en,961446499
en,936430854
en,936430179
en,936430336
en,961371202
en,936428127
en,936422874
en,961354035
en,936414900
en,961352708
en,961490166
en,959749384
en,936439439
en,959747032
en,961531792
en,936477012
en,961491241
en,959748607
en,959748884
en,936476369
en,936475962
en,936473230
en,936462762
en,936461240
en,936458953
en,959748559
en,959749384
en,961817968
en,959676173
en,936292757
en,929913493
en,930037632
en,936308962
en,959721124
en,962311137
en,936346426
en,959721603
en,959722009
en,936841169
en,959722559
en,936802014
en,936798802
en,929912244
en,959720612
en,959719870
en,962402589
en,959675652
en,936285577
en,959679072
en,959680985
en,962383897
en,959698415
en,959699555
en,959702149
en,959705526
en,929904163
en,959719496
en,959720059
en,959722134
en,930028150
en,959729263
en,959728961
en,959758053
en,959737756
en,959737804
en,959737677
en,959739450
en,959740493
en,959741270
en,936692280
en,959741562
en,936691747
en,959742119
en,959726567
en,959725019
en,962022190
en,959724664
en,936730251
en,930028236
en,930022720
en,961273667
en,930002343
en,929945460
en,962268954
en,936716196
en,962056880
en,936715751
en,959724234
en,936713205
en,959754242
en,937056852
en,937050339
en,937049010
en,929494281
en,937048929
en,936240773
en,936241975
en,929494294
en,964418718
en,964393453
en,964392217
en,937048703
en,929497250
en,937045157
en,936240434
en,937051425
en,937051711
en,959642443
en,929489935
en,959647883
en,929490769
en,929492331
en,959759948
en,937056646
en,937056354
en,937055485
en,936239620
en,937054829
en,937054433
en,937052786
en,937044314
en,937044314
en,937041628
en,937040689
en,937040747
en,937040688
en,937041379
en,964148057
en,964130462
en,964105214
en,964101828
en,964099943
en,964086851
en,964081007
en,936242173
en,964156131
en,929538500
en,929536402
en,937043682
en,937044182
en,936241787
en,929498080
en,936241640
en,964246747
en,964158412
en,937043066
en,937043018
en,937041764
en,929536039
en,964157391
en,936241244
en,964079607
en,937057920
en,937167508
en,936227433
en,936227779
en,936227888
en,959637427
en,959762246
en,959762045
en,959638705
en,959639228
en,959761894
en,929475970
en,959760452
en,929476515
en,959760436
en,959762811
en,936206275
en,959762941
en,964560115
en,959763218
en,936179406
en,936199529
en,959763123
en,929431970
en,959749384
en,964550517
en,964549976
en,964549582
en,929451614
en,929457317
en,929458307
en,959761256
en,936238241
en,929488388
en,937073522
en,937065481
en,937064675
en,937063407
en,937060516
en,937059613
en,937059795
en,937059840
en,937059532
en,937059312
en,964418928
en,937058375
en,937078051
en,937083599
en,937085129
en,959640042
en,937106367
en,937103989
en,936238201
en,959641231
en,937101281
en,937096861
en,937096699
en,937090487
en,937088925
en,937088626
en,937086511
en,937086108
en,937058325
en,964075179
en,937037711
en,937021729
en,937021462
en,937020924
en,937021313
en,937020550
en,936244529
en,937020595
en,937020191
en,937020362
en,937020288
en,937020256
en,937019506
en,937019460
en,937023152
en,937024288
en,937024288
en,937036086
en,937036591
en,937035974
en,937031677
en,937029722
en,937030445
en,937028967
en,936243040
en,936243766
en,937028186
en,937028105
en,937026985
en,937024917
en,937019672
en,937019769
en,936245380
en,936245365
en,937019008
en,959665193
en,937019301
en,937018230
en,937018421
en,937018421
en,937018606
en,929735170
en,963741434
en,963659927
en,963624113
en,959664854
en,959663811
en,963751642
en,937019832
en,936245169
en,929687299
en,929688897
en,963754733
en,959662412
en,959662501
en,937019420
en,959662706
en,937019262
en,959663507
en,959663594
en,959664269
en,929750583
en,936243236
en,936242067
en,963814846
en,929540976
en,963814177
en,937040428
en,959658192
en,929546916
en,929554370
en,963813779
en,963811522
en,963805116
en,963819805
en,963796050
en,963794442
en,959654555
en,959655195
en,959654389
en,937041217
en,936242215
en,936243162
en,963897873
en,963848472
en,937041296
en,959648112
en,936243055
en,963819885
en,959649494
en,959650466
en,959651056
en,959650595
en,963793655
en,937040432
en,929640603
en,937038296
en,937037967
en,929664046
en,959658170
en,959659202
en,929682687
en,959659227
en,929684951
en,963769607
en,937037828
en,937037313
en,963768005
en,929637669
en,929598604
en,929592773
en,963792308
en,963772417
en,929569850
en,937039958
en,937039963
en,929577355
en,929582473
en,937039706
en,937039398
en,937039603
en,937039029
en,937038888
en,937038367
en,937037389
en,959460799
en,933071101
en,935082864
en,960859496
en,933069701
en,933064299
en,960884879
en,933063098
en,933062625
en,933058132
en,933056176
en,933050762
en,929046886
en,933049913
en,938477464
en,970248148
en,938478562
en,959462208
en,959461779
en,959463175
en,970761276
en,970714700
en,970702987
en,970700582
en,970291694
en,970258100
en,933076196
en,933075643
en,933071582
en,970255614
en,929031213
en,959463973
en,932960820
en,938476818
en,959468589
en,959471610
en,959472676
en,959473068
en,938476218
en,959474905
en,938462016
en,957021140
en,932884179
en,932880158
en,938460681
en,960896208
en,959480052
en,932891178
en,960886690
en,959464734
en,959465857
en,959466814
en,933798777
en,932904505
en,932901775
en,932900518
en,959469235
en,932899693
en,932898841
en,932898082
en,960885506
en,932897394
en,932896972
en,932825567
en,959996890
en,959451052
en,934903536
en,938480566
en,934904007
en,934905015
en,934905392
en,933237461
en,933237397
en,938479754
en,929027214
en,934929206
en,959452167
en,933235184
en,934936149
en,934901509
en,959451429
en,959451226
en,959988972
en,959986583
en,959979162
en,959959579
en,934898825
en,934899230
en,959450909
en,934900109
en,933401998
en,934899840
en,971341490
en,933363244
en,934900621
en,934969875
en,934971720
en,959451972
en,933081934
en,959453435
en,959453610
en,959454799
en,935080329
en,933082021
en,933081024
en,933080352
en,933078904
en,959456891
en,959456213
en,959458216
en,970908809
en,933088844
en,960852986
en,959452416
en,933232663
en,935053710
en,971048120
en,933193239
en,935056886
en,935057348
en,935058788
en,933127579
en,935059503
en,971038009
en,935059267
en,935072158
en,935078015
en,933077141
en,932822923
en,959901014
en,935521495
en,959507752
en,935522663
en,935522950
en,935523679
en,959861134
en,932355005
en,935572720
en,935595353
en,959860482
en,959518065
en,932224199
en,932218553
en,935756457
en,935521145
en,935519203
en,935469322
en,959861888
en,960913122
en,959862286
en,938313646
en,935505803
en,935511631
en,938313411
en,959860873
en,938312504
en,935513946
en,935517635
en,959506163
en,935518429
en,935770065
en,959518497
en,938300576
en,938300213
en,959536900
en,959537287
en,959538457
en,959540332
en,959541373
en,932133467
en,935781768
en,938298036
en,970239609
en,929048584
en,938254186
en,959541381
en,932134759
en,932136695
en,932215489
en,932214273
en,935781372
en,935781372
en,959519535
en,959520078
en,932210959
en,959520496
en,959535092
en,932156443
en,932139015
en,932138300
en,938302905
en,938302398
en,938232980
en,932822464
en,938357670
en,932789238
en,938357224
en,932610492
en,932476694
en,938336329
en,932475437
en,932473565
en,932363685
en,960909495
en,959932803
en,938328418
en,960909731
en,938327507
en,938369068
en,932791325
en,932819581
en,932816426
en,932799465
en,935083209
en,932797599
en,935083953
en,932796443
en,938417404
en,938385172
en,932795108
en,938383803
en,938375731
en,938372952
en,932792851
en,960910358
en,938326942
en,938320392
en,935334612
en,938319231
en,935429983
en,935446875
en,932360074
en,929046646
en,932359394
en,960912203
en,938318179
en,932358262
en,938317067
en,938316407
en,938315210
en,935308846
en,959501119
en,959901493
en,938326689
en,938325981
en,935104183
en,935122807
en,935131470
en,935132846
en,959482215
en,959482272
en,935238300
en,959485666
en,932362308
en,935243285
en,938322682
en,938313675
en,938480566
en,960495348
en,960391513
en,960365793
en,959433131
en,960362611
en,959433405
en,959433838
en,934133074
en,933589686
en,959434685
en,959434380
en,933587879
en,960715619
en,959435666
en,959436236
en,933593885
en,928963825
en,960464047
en,928951957
en,960714575
en,960714797
en,934121925
en,934122442
en,959432527
en,934123078
en,933594502
en,934124621
en,960415321
en,960392891
en,934125756
en,934131677
en,960716469
en,959436228
en,928971524
en,960301458
en,933588388
en,933587535
en,928973779
en,928979067
en,959437984
en,933585721
en,934439957
en,934457227
en,934476079
en,959439152
en,959439095
en,959438813
en,928970347
en,960311904
en,959436218
en,934238916
en,960717169
en,934311669
en,934315451
en,928969667
en,960717332
en,934316272
en,960717530
en,934319642
en,934433118
en,934438467
en,960718672
en,960718684
en,959439563
en,938008087
en,937019322
en,938515907
en,933749485
en,933744066
en,933723685
en,933722939
en,933722463
en,933668121
en,933612733
en,928947651
en,933610579
en,933608631
en,938515370
en,938515218
en,960598332
en,933916148
en,938518991
en,959429830
en,938517442
en,960562933
en,960562367
en,933804047
en,959429830
en,960590546
en,933804754
en,938516668
en,933805103
en,938516006
en,933832963
en,938515910
en,938515227
en,933596099
en,960704772
en,960535192
en,934039597
en,938514640
en,934075010
en,934075847
en,934076722
en,960532394
en,959431905
en,960706680
en,960530026
en,960529145
en,960526461
en,960523751
en,960703110
en,960538898
en,933915309
en,960636093
en,933928560
en,933931843
en,933934761
en,933959459
en,933959077
en,933987183
en,934032314
en,960680051
en,960681910
en,960545132
en,960541866
en,960539780
en,960514816
en,960718920
en,933545319
en,959448373
en,959448806
en,934875438
en,934878686
en,933529828
en,933523557
en,929010361
en,933502443
en,929012416
en,959449209
en,959449423
en,929013289
en,938494730
en,934879627
en,959448540
en,959448498
en,934874206
en,960752669
en,933539854
en,933538835
en,938505248
en,959447625
en,959448063
en,933538682
en,938503559
en,959448320
en,928991697
en,928998867
en,938503028
en,929005476
en,959450398
en,934881071
en,960091611
en,960082601
en,934897275
en,934898109
en,933405191
en,960081766
en,960080314
en,960062523
en,960062959
en,960060917
en,960057049
en,960040495
en,960037878
en,960028563
en,960806240
en,934889213
en,929021048
en,933427535
en,960109090
en,960763395
en,959450398
en,959450540
en,929022571
en,938483391
en,960095111
en,934883864
en,960093281
en,934887222
en,959450756
en,934888620
en,933403975
en,960723655
en,934661035
en,928986305
en,960736701
en,934687286
en,933564119
en,959441215
en,959439803
en,938513857
en,934739745
en,938512852
en,934773444
en,959440323
en,959440986
en,959443249
en,933577206
en,934660587
en,934490235
en,934557174
en,960724087
en,960726592
en,934616247
en,934654107
en,960727078
en,934659882
en,960732347
en,960734213
en,960735170
en,934660308
en,928985368
en,960735510
en,959442294
en,938510402
en,960218808
en,934825520
en,934825885
en,934828624
en,960161457
en,934854605
en,934854292
en,934855725
en,934858282
en,934859249
en,960153541
en,934869605
en,934873557
en,960145666
en,960225388
en,933554751
en,959444168
en,938511079
en,959446942
en,959445969
en,934787111
en,934803459
en,960285083
en,938509143
en,960279718
en,938508594
en,960266073
en,960264726
en,960264450
en,928990843
en,933547122
en,938231636
en,929154920
en,937998277
en,937996873
en,959841831
en,959841328
en,959841918
en,959841170
en,937996441
en,959840915
en,959839709
en,959839706
en,959840340
en,959839106
en,959837520
en,937999683
en,959843040
en,959843142
en,929156388
en,959552045
en,959552238
en,959553923
en,959553656
en,968840945
en,935924969
en,959842980
en,968840244
en,929162087
en,938004058
en,937999778
en,959554631
en,959555003
en,959555299
en,935929585
en,935930657
en,929165783
en,968839682
en,959837197
en,959835457
en,959835979
en,937987938
en,959834249
en,929172704
en,935931399
en,929172302
en,935931444
en,935929848
en,937988357
en,959558199
en,959557640
en,959558757
en,959559658
en,935926993
en,959560492
en,959561645
en,959562305
en,935929061
en,929163336
en,929163774
en,937988611
en,929164966
en,935932091
en,931907908
en,929120176
en,929123958
en,960921596
en,931708977
en,931706120
en,959852340
en,960924787
en,931665053
en,931659642
en,931639010
en,931623852
en,931617686
en,960927674
en,929119924
en,929117875
en,931871119
en,931870316
en,931864092
en,929110356
en,931851319
en,931847110
en,931844377
en,931843032
en,929114983
en,929115320
en,969122576
en,929115120
en,931841779
en,931614064
en,960931079
en,931557139
en,968890523
en,929128234
en,929128064
en,929132037
en,960931733
en,929136690
en,968853775
en,968849954
en,938005116
en,938004640
en,929140293
en,929143135
en,959552113
en,959846334
en,959846858
en,959850273
en,931553419
en,931450568
en,929124641
en,959849274
en,929126245
en,959846560
en,931446405
en,929127363
en,931429421
en,968952765
en,931339644
en,929127720
en,929146380
en,959566087
en,959815038
en,931149082
en,959566646
en,959813611
en,960939974
en,959568143
en,959567562
en,960941760
en,959568831
en,959568751
en,959812126
en,960941044
en,929182927
en,960939552
en,959814668
en,959566821
en,959566641
en,931174191
en,959817526
en,935934628
en,959817198
en,960937408
en,959816958
en,959815264
en,960937581
en,960939009
en,959813946
en,959567271
en,937977854
en,960942221
en,931145207
en,959570225
en,959570424
en,959570138
en,959571142
en,959806642
en,930986299
en,959799726
en,959571156
en,930985883
en,959799732
en,930985034
en,930984522
en,959799783
en,937977338
en,937977910
en,929184128
en,959811281
en,931064721
en,931061705
en,959569554
en,959808503
en,931049379
en,959808098
en,959807654
en,959807585
en,931049074
en,931048697
en,937978048
en,930983673
en,935932320
en,959832121
en,959831954
en,937980174
en,959832207
en,937979557
en,959831819
en,959831885
en,929174110
en,937979120
en,937978765
en,937979045
en,937979235
en,959830766
en,937981283
en,959832369
en,935932060
en,935933294
en,935932988
en,959835045
en,959833606
en,935933564
en,937981918
en,935934294
en,937981829
en,937981368
en,935934599
en,959833194
en,937981455
en,937978450
en,959561834
en,959829758
en,937978615
en,931338752
en,931197013
en,929181756
en,929181902
en,959819250
en,929182415
en,959817954
en,959562991
en,960934398
en,959564414
en,959564703
en,959565892
en,937978249
en,959820534
en,929177898
en,959830363
en,959828363
en,959827950
en,959824651
en,929180705
en,959824343
en,959823871
en,959822555
en,959823153
en,959823156
en,959821080
en,959562725
en,959819302
en,935922251
en,932044552
en,935908392
en,938184540
en,935908114
en,938090791
en,938184545
en,938052966
en,959543555
en,938184974
en,935908889
en,959543144
en,938184245
en,959857146
en,932043381
en,938183312
en,959544749
en,938183256
en,959544563
en,970235265
en,935896963
en,929059520
en,929060379
en,935905458
en,938185078
en,959542476
en,929080181
en,929081836
en,935785037
en,959855069
en,938187253
en,935910890
en,935910526
en,938044912
en,938188181
en,938014808
en,938187340
en,938186122
en,938186526
en,938049476
en,959856258
en,959855922
en,959855988
en,959855114
en,932042829
en,970079650
en,959542893
en,938186101
en,935911711
en,929058109
en,935791820
en,938162752
en,935835929
en,938179517
en,935836563
en,935787460
en,959547743
en,959548516
en,932131084
en,959859219
en,932126674
en,970233439
en,938160724
en,938142060
en,960914667
en,938089026
en,938085563
en,938085012
en,960913705
en,959547459
en,959546604
en,959859781
en,959546158
en,938180815
en,932053644
en,929049634
en,938182854
en,938183918
en,970232765
en,970098166
en,935879003
en,935879802
en,938183887
en,959857976
en,970081034
en,929054840
en,938182683
en,935839047
en,960915960
en,938181548
en,935786990
en,959858597
en,959858362
en,929053470
en,938182213
en,935870636
en,938182424
en,929056669
en,969435136
en,929092031
en,932041017
en,938188852
en,938209883
en,932015876
en,938189630
en,932013190
en,929099929
en,969300643
en,969301965
en,932042420
en,969416216
en,969397483
en,959549460
en,969352794
en,959551566
en,929090150
en,969306747
en,935913901
en,932041752
en,960919192
en,938191538
en,929102169
en,938218779
en,932132433
en,929107521
en,969270347
en,938230336
en,931947933
en,959857786
en,935922905
en,935917667
en,959853450
en,932003507
en,932002905
en,938192741
en,932001040
en,929100024
en,929101773
en,932000177
en,959541620
en,935915545
en,931916308
en,935913856
en,969727816
en,929090619
en,935911810
en,938188466
en,959854434
en,969436230
en,935912125
en,969798982
en,959852892
en,938012601
en,935901179
en,935913766
en,929086732
en,935782857
en,935784193
en,929082840
en,935911396
en,938189417
en,959854078
en,959854410
en,959549907
en,938188981
eo,8681554
es,113059295
es,112667495
es,112925702
es,112708344
es,112708639
es,126693681
es,166872219
es,126692869
es,112667190
es,112708698
es,113057758
es,112667752
es,112667654
es,112636336
es,118415043
es,113060417
es,112925408
es,113060573
es,112922252
es,113060827
es,137430888
es,112654024
es,137430259
es,167023671
es,113059511
es,113060278
es,112656609
es,113211423
es,154393758
es,112667594
es,112925260
es,112654810
es,112667792
es,112922819
es,112657401
es,112925189
es,112924296
es,112700693
es,108447138
es,112657721
es,112925971
es,112923282
es,108446264
es,112656975
es,112930053
es,112923448
es,108444689
es,112925504
es,112924063
es,112923015
es,112656863
es,112924132
es,112656517
es,108451072
es,112700748
es,112925834
es,112666949
es,112656084
es,112655893
es,112655533
es,112668311
es,112655235
es,113352897
es,112922954
es,112925782
es,112657807
es,112700715
es,112656338
es,108448924
es,112656232
es,167023630
es,112656407
es,112929617
es,112624501
es,108479822
es,113210407
es,113063322
es,113063593
es,135721495
es,108485072
es,167008027
es,113210249
es,113063530
es,126669624
es,143762303
es,108485434
es,126674900
es,113063025
es,112624265
es,112621346
es,153698618
es,153698495
es,113062264
es,113336659
es,113062329
es,113062516
es,113211034
es,112620874
es,108478867
es,108479103
es,113210677
es,112621053
es,113210644
es,108485798
es,108485928
es,143761747
es,112623871
es,113181626
es,112624211
es,112780384
es,112795972
es,113181410
es,112795935
es,112795822
es,112795533
es,112795212
es,113180954
es,112789018
es,112793538
es,108487728
es,113182334
es,108487438
es,108486179
es,143761552
es,108486624
es,108486934
es,112621276
es,108487160
es,167007888
es,167007693
es,112621477
es,112622840
es,112796115
es,112796041
es,113325935
es,112795060
es,112636317
es,112720168
es,112626114
es,113061257
es,167019030
es,135699375
es,112720327
es,135699654
es,108477611
es,112624935
es,108477969
es,113061397
es,113061680
es,137236680
es,113061104
es,112584514
es,112583931
es,112636233
es,130705663
es,137431458
es,112921793
es,167018745
es,112720123
es,113211276
es,112720237
es,112626855
es,113060792
es,112894110
es,112893889
es,112893953
es,137236691
es,137236772
es,113061772
es,111350449
es,126661360
es,137291236
es,137291286
es,137445031
es,143687644
es,113062190
es,143687858
es,135725307
es,113211159
es,112624439
es,113211209
es,112667537
es,112720416
es,113061963
es,113223066
es,113229046
es,113228557
es,113228331
es,113224710
es,137237942
es,137238575
es,137238765
es,143686425
es,137289514
es,137290887
es,137291177
es,108478014
es,108478727
es,135725145
es,111390133
es,111401950
es,110742313
es,110741345
es,110741131
es,110740835
es,110740181
es,110740138
es,110739970
es,110739674
es,110739123
es,110739080
es,110738876
es,126211581
es,126211578
es,111401003
es,111399851
es,111394465
es,126216903
es,111398457
es,111398620
es,111398726
es,111398744
es,111398860
es,110749863
es,110746472
es,111398882
es,110744445
es,110744230
es,110742656
es,111399428
es,110738807
es,110738703
es,110718507
es,110716971
es,110714565
es,110708871
es,126274831
es,126276163
es,126276105
es,126276622
es,110702377
es,110701743
es,110701009
es,111437928
es,110700202
es,126276660
es,126272993
es,110719241
es,126210644
es,110737850
es,126209480
es,110737112
es,110736212
es,110735286
es,110729003
es,110727991
es,110727330
es,110727184
es,110726127
es,110724945
es,110723265
es,110721709
es,110698201
es,135938066
es,111359577
es,111360560
es,111361096
es,111361654
es,111361738
es,111361944
es,111362087
es,158573210
es,158573210
es,158572877
es,158572684
es,158572331
es,111362144
es,111362863
es,110758791
es,111358864
es,126272203
es,110762988
es,110762878
es,110761937
es,110761794
es,110761727
es,110761138
es,110760919
es,110760355
es,110759936
es,110759357
es,110759099
es,110758955
es,121626328
es,111364098
es,110758568
es,111376844
es,110750481
es,111378099
es,111378454
es,111378493
es,111378768
es,111379018
es,111379100
es,111379167
es,111388743
es,111389234
es,111389315
es,111389579
es,111389770
es,111376821
es,111376764
es,111364832
es,111365669
es,111366278
es,110758280
es,110757764
es,110757554
es,110750781
es,110750732
es,111376509
es,111376598
es,111376655
es,110750642
es,121626047
es,110750558
es,111390013
es,111567393
es,111592777
es,111592896
es,126176978
es,111609424
es,111609804
es,111611760
es,111611860
es,111611967
es,111612048
es,111612463
es,111612625
es,126174866
es,111630893
es,111633560
es,111592632
es,126177375
es,111567458
es,111567690
es,111567900
es,111568146
es,111568510
es,111568608
es,111571319
es,111571712
es,111571856
es,111572074
es,126185196
es,126178290
es,126178066
es,126177805
es,111634302
es,111635266
es,111710498
es,111710664
es,111711086
es,111711385
es,111711722
es,111711782
es,111711897
es,111711932
es,111711949
es,111711970
es,111711996
es,111712059
es,111718303
es,111718426
es,111710310
es,111709263
es,111641780
es,111642324
es,111642254
es,110984146
es,111664828
es,111689736
es,111689866
es,111690187
es,111690310
es,111691765
es,111691832
es,111708371
es,111708627
es,111708864
es,111718530
es,110695140
es,110666969
es,111449471
es,111449543
es,111449617
es,111449712
es,126204755
es,110666411
es,110666102
es,111472587
es,126203291
es,111478056
es,110624710
es,111478188
es,110614024
es,111449077
es,111448942
es,111439309
es,111439863
es,111440511
es,111442606
es,126208219
es,111442998
es,111443199
es,126205299
es,111444051
es,111444910
es,111445599
es,111445893
es,111447633
es,111447839
es,111478412
es,111478300
es,111525163
es,111528157
es,111546772
es,111553471
es,111553752
es,111554863
es,111556184
es,111556342
es,111556475
es,121507208
es,111565644
es,111566044
es,111566915
es,111567179
es,111517869
es,111508161
es,111478465
es,111478528
es,111478840
es,111478902
es,111479065
es,111479147
es,111479606
es,111480327
es,110613739
es,111480437
es,111481164
es,126199016
es,111504819
es,111505219
es,111567259
es,111068406
es,111078653
es,111078708
es,111078764
es,111079188
es,111079312
es,111080172
es,111080198
es,111080392
es,110928623
es,111080658
es,110919889
es,111085270
es,111085642
es,110919474
es,110929402
es,110929825
es,111068366
es,111068651
es,111069614
es,111071334
es,111073044
es,111073377
es,111073788
es,111074118
es,111074280
es,111074554
es,111075235
es,111076139
es,111076840
es,110930983
es,110915052
es,110914866
es,110905910
es,110905840
es,110905699
es,110905568
es,135963697
es,135963603
es,111130341
es,111130699
es,111131445
es,111131733
es,111132018
es,111132453
es,135963529
es,135963406
es,110906042
es,110906070
es,110913869
es,110913596
es,110912833
es,110911568
es,110911576
es,110911458
es,110911325
es,110911160
es,110910876
es,110908405
es,110908233
es,110906693
es,110906249
es,110906167
es,110893033
es,110987146
es,110972744
es,126246854
es,126246686
es,111017067
es,110971969
es,110956177
es,110955910
es,110955730
es,110955688
es,110955213
es,126246050
es,110952614
es,110952074
es,111038120
es,110973475
es,110973623
es,110988040
es,110988488
es,110988771
es,110989065
es,110989337
es,110990145
es,110990305
es,110976329
es,110976060
es,110975780
es,110975642
es,110975420
es,110974931
es,110974480
es,110951645
es,126246035
es,111055011
es,111056424
es,111057288
es,111057544
es,111057991
es,111058677
es,111058880
es,111059151
es,111061317
es,111062708
es,111063263
es,110932659
es,111067884
es,111067973
es,111054744
es,111053217
es,126245926
es,126245746
es,126245676
es,126245645
es,111042230
es,136014599
es,136015238
es,136015398
es,110951362
es,136016087
es,136016254
es,126245104
es,111052247
es,111052529
es,111068216
es,111237162
es,110853266
es,110853052
es,110852804
es,110851278
es,110851061
es,110839286
es,110839113
es,110839004
es,111256700
es,111257119
es,111258215
es,111258325
es,111258426
es,111258760
es,110859233
es,110859573
es,111237264
es,111237313
es,111237383
es,111237452
es,111237507
es,111237566
es,111237596
es,111237788
es,111237993
es,111238321
es,111238415
es,110866023
es,111238651
es,110862125
es,111259139
es,111259730
es,143315430
es,135941213
es,135940038
es,110804864
es,110804418
es,110801622
es,135939930
es,110800305
es,135939759
es,135939688
es,135939487
es,135939449
es,135939346
es,135938739
es,135941359
es,126224242
es,111260025
es,111275601
es,111276525
es,110831429
es,111279368
es,111279605
es,111279691
es,111279900
es,128363950
es,111280106
es,111280365
es,111280307
es,111280499
es,135941788
es,135938579
es,110892954
es,111186407
es,111196156
es,111196220
es,111196270
es,111197076
es,111197163
es,111201105
es,111201511
es,111201612
es,111201882
es,111202425
es,135962140
es,135960812
es,110881450
es,111185782
es,111185294
es,111144062
es,110892861
es,110891663
es,110890452
es,111149726
es,111155745
es,110889253
es,135963194
es,111166748
es,111168657
es,110885454
es,111176231
es,110885500
es,110884952
es,110878064
es,110877516
es,111232420
es,111232694
es,111234141
es,111234924
es,111235186
es,111235536
es,111235726
es,111235862
es,111236076
es,111236226
es,111236424
es,111236557
es,111236868
es,111237033
es,111231716
es,111231639
es,111216276
es,111216684
es,111217008
es,111217200
es,111217888
es,111220702
es,111221336
es,111221478
es,111221849
es,111222116
es,111222203
es,111231379
es,111231355
es,111231471
es,111237105
es,167582277
es,104914047
es,104914173
es,112174125
es,112174228
es,112174380
es,112174466
es,112174532
es,112174592
es,112174659
es,112174800
es,112174918
es,112175896
es,112176514
es,112176584
es,104913865
es,112163198
es,126057474
es,126054270
es,167582195
es,112161334
es,112161459
es,112161538
es,112161598
es,112161684
es,112161831
es,112161922
es,112162189
es,112162184
es,112162327
es,112162416
es,112176658
es,112176824
es,112218416
es,112218540
es,112218981
es,112219115
es,112219161
es,112219315
es,112219555
es,112220506
es,112220803
es,112221721
es,112221716
es,112221911
es,112221957
es,112222622
es,112218260
es,104914426
es,112176875
es,112176968
es,112177615
es,112188403
es,112199064
es,112200035
es,104914223
es,112202166
es,112202307
es,112202310
es,112207536
es,112207625
es,112207580
es,112207743
es,112223113
es,111964533
es,111987196
es,112000510
es,112000760
es,143589422
es,143589675
es,112010323
es,112010546
es,112010675
es,112023442
es,112023596
es,112024094
es,112025361
es,112027098
es,112027191
es,111987136
es,111987077
es,109398945
es,111983475
es,111984256
es,160501954
es,111985449
es,160504523
es,111985680
es,111986036
es,111986499
es,111986587
es,111986763
es,111986809
es,111986826
es,111986980
es,112027553
es,112028204
es,112061349
es,167583070
es,112063220
es,112063355
es,112064099
es,167582796
es,167582482
es,167582378
es,112067756
es,112067822
es,112067867
es,112067900
es,126058701
es,112068009
es,112061280
es,112060434
es,112028399
es,112028941
es,112029607
es,112030467
es,112031052
es,112031807
es,112037195
es,112037359
es,112037578
es,112037618
es,112037683
es,112037710
es,112039672
es,112059135
es,112067951
es,112370521
es,112435085
es,112460661
es,112460771
es,112460899
es,112460837
es,112460965
es,111938789
es,112468986
es,112469120
es,112469470
es,112469617
es,112469661
es,112481837
es,112482494
es,112434952
es,112434881
es,167195039
es,112374531
es,112374582
es,112399986
es,112400035
es,112400136
es,112429502
es,112433248
es,112433333
es,112433395
es,112433462
es,112433564
es,112434721
es,112434821
es,112484745
es,112484805
es,112518771
es,112519148
es,112519101
es,112519322
es,112519581
es,112519601
es,112519686
es,112521515
es,112524838
es,112557671
es,125771762
es,112558184
es,130378171
es,130378584
es,112518406
es,112510273
es,112484910
es,112485089
es,112484989
es,112485179
es,112485325
